display_template,image_small,image_small,objectid,ark,object_location,,parentid,image_alt_text,contributing_institution,title,rights_management_valueURI,type,language,personal_creator,corporate_creator,personal_contributor,corporate_contributor,date,description,extent,genre,subject,personal_name_subject,corporate_name_subject,location,longitude,latitude,chronological_subject
,,,aami_a2008020_b5_009_059,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between Frank Perrin and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,,,,,1945-05-29,"Written on letterhead from War Committee on Conventions, Washington, 25, D. C.",1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City | United States--Washington D.C.,,,
,,,aami_a2008020_b5_009_060,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between Clyde E. Moss and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Brown, Howard",,,,1945-06-08,,1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,United States--Iowa | Ohio--Chillicothe,,,
,,,aami_a2008020_b5_009_061,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between T. J. McKennon(?) and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,,,,,1945-06-27,"Written on letterhead from the Floding Company Manufactureres, 410-418 West Peachtree St.",1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City | Georgia--Atlanta,,,
,,,aami_a2008020_b5_009_062,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between Bishop C. Burt and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Brown, Howard",,,,1945-02-09,"Written on letterhead from United Grand Lodge, Office of Grand Master.",1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City | Iowa--Waterloo,,,
,,,aami_a2008020_b5_009_063,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between Bishop C. Burt and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Burt, Bishop C.",,,,1944-12-15,Written on letterhead from St. John's lodge #35.,1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City | Iowa--Waterloo,,,
,,,aami_a2008020_b5_009_064,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between Frank Garrison and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Brown, Howard",,,,1945-02-14,"Written on letterhead from United Grand Lodge, Office of Grand Master.",1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City | Iowa--Waterloo,,,
,,,aami_a2008020_b5_009_065,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between Bishop C. Burt and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Brown, Howard",,,,1945-06-06,,1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Waterloo,,,
,,,aami_a2008020_b5_009_066,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence from Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Brown, Howard",,,,1945-02-28,,2 pages,announcements,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City,,,
,,,aami_a2008020_b5_009_066_p001,,,,,,,Page 1,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b5_009_066_p002,,,,,,,Page 2,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b5_009_067,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between Matron Elizabeth Jones and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Jones, Elizabeth",,,,1944-08-05,"Written on letterhead from Electa Grand Chapter, Order of the Eastern Star, Office of the Worthy Grand Matron.",1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City | Iowa--Iowa City,,,
,,,aami_a2008020_b5_009_068,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,List of beneficiaries,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Brown, Howard",,,,1944-08-01,"Written to C. T. Culberson. Lists names, lodges, and warrants owed.",1 page,administrative records,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Clarinda,,,
,,,aami_a2008020_b5_009_069,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between A. W. Draine(?) and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,,,,,1943-12-27,"Water damage, ink has become somewhat illegible.",1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City,,,
,,,aami_a2008020_b5_009_070,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Dispensation to avoid delay form,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Brown, Howard",,,,1944-02-29,Made for St. John's lodge #35.,1 page,administrative records,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City,,,
,,,aami_a2008020_b5_009_072,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between C.T. Culberson and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Brown, Howard",,,,1944-10-20,"Written on letterhead from United Grand Lodge, Office of Grand Master.",1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City,,,
,,,aami_a2008020_b5_009_073,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between A. D. Powell and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,,,,,1944-07-30,,3 pages,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Muscatine,,,
,,,aami_a2008020_b5_009_073_p001,,,,,,,Page 1,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b5_009_073_p002,,,,,,,Page 2,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b5_009_073_p003,,,,,,,Page 3,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b5_009_074,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between A. D. Powell and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,,,,,1944-08-22,,1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Muscatine,,,
,,,aami_a2008020_b5_009_075,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between matron Elizabeth Jones and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Brown, Howard",,,,1944-08-10,,1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Clarinda | Iowa--Mason City,,,
,,,aami_a2008020_b5_009_076,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Announcement from Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Brown, Howard",,,,1945-05-10,"Written on letterhead from United Grand Lodge, Office of Grand Master.",1 page,announcements,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City,,,
,,,aami_a2008020_b5_009_077,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Announcement from Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Brown, Howard",,,,,,1 page,announcements,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,United States--Iowa,,,
,,,aami_a2008020_b5_009_078,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between C.T. Culberson and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Culberson, C. T.",,,,1944-12-30,"Written on letterhead from United Grand Lodge, Office of Grand Secretary.",1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City | Iowa--Iowa City,,,
,,,aami_a2008020_b5_009_079,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between C.T. Culberson and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Culberson, C. T.",,,,1944-08-21,"Written on letterhead from United Grand Lodge, Office of Grand Secretary.",2 pages,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City | Iowa--Iowa City,,,
,,,aami_a2008020_b5_009_079_p001,,,,,,,Page 1,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b5_009_079_p002,,,,,,,Page 2,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b5_009_080,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between C.T. Culberson and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Culberson, C. T.",,,,1944-09-17,"Written on letterhead from United Grand Lodge, Office of Grand Secretary.",2 pages,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City | Iowa--Iowa City,,,
,,,aami_a2008020_b5_009_080_p001,,,,,,,Page 1,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b5_009_080_p002,,,,,,,Page 2,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b5_009_081,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between C.T. Culberson and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Culberson, C. T.",,,,,"Culberson signs this letter as ""Cub.""",1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City | Iowa--Iowa City,,,
,,,aami_a2008020_b5_009_082,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between C.T. Culberson and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Culberson, C. T.",,,,,"Written on letterhead from United Grand Lodge, Office of Grand Secretary. Culberson signs this letter as ""Culbie.""",2 pages,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City | Iowa--Iowa City,,,
,,,aami_a2008020_b5_009_082_p001,,,,,,,Page 1,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b5_009_082_p002,,,,,,,Page 2,,,,,,,,,,,,,,,,,,
,,,aami_a2008020_b5_009_083,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between C.T. Culberson and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Culberson, C. T.",,,,1944-10-29,"Written on letterhead from United Grand Lodge, Office of Grand Secretary.",1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City | Iowa--Iowa City,,,
,,,aami_a2008020_b5_009_084,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between C.T. Culberson and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Culberson, C. T.",,,,1944-08-06,"Written on letterhead from United Grand Lodge, Office of Grand Secretary.",1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City | Iowa--Iowa City,,,
,,,aami_a2008020_b5_009_085,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between C.T. Culberson and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Culberson, C. T.",,,,1944-07-23,"Written on letterhead from United Grand Lodge, Office of Grand Secretary.",1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City | Iowa--Iowa City,,,
,,,aami_a2008020_b5_009_086,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between C.T. Culberson and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Culberson, C. T.",,,,1944-11-23,"Written on letterhead from United Grand Lodge, Office of Grand Secretary.",1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City | Iowa--Iowa City,,,
,,,aami_a2008020_b5_009_087,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between C.T. Culberson and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Culberson, C. T.",,,,1944-10-05,"Written on letterhead from United Grand Lodge, Office of Grand Secretary.",1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Mason City | Iowa--Iowa City,,,
,,,aami_a2008020_b5_009_088,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Correspondence between C.T. Culberson and Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Culberson, C. T.",,,,,"Culberson signs as ""Cub.""",1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,Iowa--Iowa City,,,
,,,aami_a2008020_b5_009_089,,,Amplifying Black Voices in Iowa | H. Robert Wilson Collection,,,African American Museum of Iowa,Receipt from Grand Master Howard Brown,http://rightsstatements.org/vocab/InC-RUU/1.0/,Text,eng,"Culberson, C. T.",,,,1944-09-25,$5 received by Culberson to demit J. Washington.,1 page,correspondence,"African Americans | Black people | freemasonry, African American | freemasons, African American",,Prince Hall Masonic Association,United States--Iowa,,,
